FIPS,e2016_votediff,e2016_rep_winner,e2016_dem_winner,e2016_rep_vote,e2016_dem_vote
32510,3515,true,false,13125,9610
33001,5798,true,false,19315,13517
33003,1648,true,false,14635,12987
33005,5188,false,true,16876,22064
33007,1389,true,false,7952,6563
33009,9500,false,true,19010,28510
33011,424,true,false,100013,99589
33013,2524,false,true,37674,40198
33015,10453,true,false,90447,79994
33017,5822,false,true,29072,34894
33019,586,true,false,10796,10210
34001,8234,false,true,52690,60924
34003,55682,false,true,175529,231211
34005,32453,false,true,89272,121725
34007,74086,false,true,72631,146717
34009,9696,true,false,28446,18750
34011,3318,false,true,24453,27771
34013,177661,false,true,63176,240837
34015,674,true,false,67544,66870
34017,114874,false,true,49043,163917
34019,9814,true,false,38712,28898
34021,58582,false,true,46193,104775
34023,70091,false,true,122953,193044
34025,29542,true,false,166723,137181
34027,10822,true,false,126071,115249
34029,91929,true,false,179079,87150
34031,43857,false,true,72902,116759
34033,4477,true,false,16381,11904
34035,20184,false,true,65505,85689
34037,22446,true,false,46658,24212
34039,79300,false,true,68114,147414
34041,12577,true,false,29858,17281
35001,48719,false,true,94698,143417
35003,1037,true,false,1464,427
35005,7338,true,false,12872,5534
35006,546,false,true,3195,3741
35007,456,true,false,2585,2129
35009,5914,true,false,9035,3121
35011,427,true,false,620,193
35013,12573,false,true,25374,37947
35015,8114,true,false,13147,5033
35017,988,false,true,5288,6276
35019,375,false,true,595,970
35021,155,true,false,311,156
35023,126,true,false,910,784
35025,8565,true,false,12495,3930
35027,3565,true,false,5896,2331
35028,2203,false,true,3359,5562
35029,283,true,false,3478,3195
35031,8472,false,true,5104,13576
35033,871,false,true,665,1536
35035,5763,true,false,11887,6124
35037,1195,true,false,2212,1017
35039,5993,false,true,3599,9592
35041,2430,true,false,3884,1454
35043,1802,false,true,25905,27707
35045,15081,true,false,27946,12865
35047,4972,false,true,2313,7285
35049,36461,false,true,14332,50793
35051,1398,true,false,3010,1612
35053,697,false,true,2616,3313
35055,7941,false,true,2727,10668
35057,1929,true,false,3714,1785
35059,896,true,false,1216,320
35061,2374,true,false,13215,10841
36000,73081,false,true,24654,97735
36001,35267,false,true,47810,83077
36003,7643,true,false,12525,4882
36005,315849,false,true,37797,353646
36007,1731,true,false,40943,39212
36009,10195,true,false,19692,9497
36011,3862,true,false,17384,13522
36013,12503,true,false,31594,19091
36015,6340,true,false,20097,13757
36017,5146,true,false,11921,6775
36019,610,false,true,14449,15059
36021,1528,false,true,13756,15284
36023,1129,true,false,9900,8771
36025,5315,true,false,11942,6627
36027,464,false,true,61797,62261
36029,27153,false,true,188303,215456
36031,196,true,false,7958,7762
36033,924,true,false,8221,7297
36035,6966,true,false,13462,6496
36037,9265,true,false,16915,7650
36039,5668,true,false,13073,7405
36041,1115,true,false,2064,949
36043,8616,true,false,16699,8083
36045,7954,true,false,21763,13809
36047,499509,false,true,141044,640553
36049,4254,true,false,7400,3146
36051,6593,true,false,17290,10697
36053,4269,true,false,15936,11667
36055,52010,false,true,136582,188592
36057,4706,true,false,11301,6595
36059,37775,false,true,288313,326088
36061,514084,false,true,64929,579013
36063,16402,true,false,51961,35559
36065,17694,true,false,51437,33743
36067,28688,false,true,83649,112337
36069,3796,true,false,26029,22233
36071,8367,true,false,76645,68278
36073,6466,true,false,10936,4470
36075,10593,true,false,27688,17095
36077,2857,true,false,13308,10451
36079,7658,true,false,27024,19366
36081,367879,false,true,149341,517220
36083,1009,true,false,33726,32717
36085,27294,true,false,101437,74143
36087,8431,false,true,60911,69342
36089,3454,true,false,19942,16488
36091,3662,true,false,54575,50913
36093,4794,false,true,28953,33747
36095,4591,true,false,8831,4240
36097,1959,true,false,5050,3091
36099,1539,true,false,7236,5697
36101,14305,true,false,26831,12526
36103,46619,true,false,350570,303951
36105,3363,true,false,15931,12568
36107,5734,true,false,13260,7526
36109,18519,false,true,10371,28890
36111,8095,false,true,34006,42101
36113,2660,true,false,15751,13091
36115,4512,true,false,13610,9098
36117,9907,true,false,23380,13473
36119,141688,false,true,131238,272926
36121,8538,true,false,12442,3904
36123,2001,true,false,5660,3659
37001,8982,true,false,38815,29833
37003,10126,true,false,13893,3767
37005,2508,true,false,3814,1306
37007,1353,false,true,4506,5859
37009,5912,true,false,9412,3500
37011,4609,true,false,6298,1689
37013,5779,true,false,14543,8764
37015,2322,false,true,3456,5778
37017,1492,true,false,8550,7058
37019,19438,true,false,42720,23282
37021,19736,false,true,55716,75452
37023,14987,true,false,26238,11251
37025,18298,true,false,53819,35521
37027,18196,true,false,26621,8425
37029,2272,true,false,3546,1274
37031,16630,true,false,26569,9939
37033,1234,true,false,6026,4792
37035,27108,true,false,48324,21216
37037,3960,false,true,17105,21065
37039,7984,true,false,10844,2860
37041,1022,true,false,4014,2992
37043,3070,true,false,4437,1367
37045,13515,true,false,28479,14964
37047,5209,true,false,14272,9063
37049,10101,true,false,27731,17630
37051,20340,false,true,51265,71605
37053,6250,true,false,9163,2913
37055,4238,true,false,11460,7222
37057,36208,true,false,54317,18109
37059,10332,true,false,15602,5270
37061,3934,true,false,12217,8283
37063,92900,false,true,28350,121250
37065,7963,false,true,8261,16224
37067,18489,false,true,75975,94464
37069,3494,true,false,16368,12874
37071,30621,true,false,61798,31177
37073,489,true,false,2874,2385
37075,2515,true,false,3283,768
37077,682,true,false,13591,12909
37079,769,true,false,4374,3605
37081,51186,false,true,98062,149248
37083,6717,false,true,9031,15748
37085,10877,true,false,27614,16737
37087,8456,true,false,18929,10473
37089,15982,true,false,35809,19827
37091,3811,false,true,3099,6910
37093,1966,false,true,7760,9726
37095,323,true,false,1288,965
37097,30020,true,false,54754,24734
37099,2157,true,false,9870,7713
37101,26010,true,false,54372,28362
37103,909,true,false,2974,2065
37105,3243,true,false,13712,10469
37107,979,true,false,13613,12634
37109,18909,true,false,28806,9897
37111,9901,true,false,14568,4667
37113,7251,true,false,12127,4876
37115,2857,true,false,6783,3926
37117,51,true,false,5897,5846
37119,139044,false,true,155518,294562
37121,4686,true,false,6282,1596
37123,2980,true,false,7130,4150
37125,14161,true,false,30490,16329
37127,84,true,false,23319,23235
37129,4365,true,false,55344,50979
37131,2562,false,true,3582,6144
37133,19608,true,false,37122,17514
37135,41366,false,true,18557,59923
37137,1810,true,false,4258,2448
37139,435,false,true,8180,8615
37141,8285,true,false,17639,9354
37143,1858,true,false,4177,2319
37145,3352,true,false,11185,7833
37147,6133,false,true,35691,41824
37149,3033,true,false,6768,3735
37151,36236,true,false,49430,13194
37153,1882,true,false,10383,8501
37155,1746,true,false,20762,19016
37157,12602,true,false,26830,14228
37159,23410,true,false,42810,19400
37161,14359,true,false,21871,7512
37163,4291,true,false,14838,10547
37165,1063,false,true,6256,7319
37167,14870,true,false,21964,7094
37169,12451,true,false,17116,4665
37171,16183,true,false,23671,7488
37173,1369,true,false,3565,2196
37175,3962,true,false,10520,6558
37177,255,true,false,975,720
37179,32370,true,false,66707,34337
37181,4897,false,true,7332,12229
37183,106654,false,true,196082,302736
37185,3199,false,true,3214,6413
37187,946,false,true,2564,3510
37189,441,false,true,13697,14138
37191,5770,true,false,27540,21770
37193,17114,true,false,23752,6638
37195,2132,false,true,17531,19663
37197,10720,true,false,13880,3160
37199,3189,true,false,6385,3196
38001,693,true,false,909,216
38003,1563,true,false,3160,1597
38005,87,true,false,929,842
38007,436,true,false,495,59
38009,1758,true,false,2494,736
38011,1219,true,false,1446,227
38013,776,true,false,895,119
38015,21651,true,false,32532,10881
38017,8455,true,false,39816,31361
38019,881,true,false,1357,476
38021,1113,true,false,1667,554
38023,622,true,false,867,245
38025,1413,true,false,1771,358
38027,436,true,false,791,355
38029,1462,true,false,1677,215
38031,894,true,false,1241,347
38033,697,true,false,796,99
38035,5489,true,false,16340,10851
38037,923,true,false,1108,185
38039,549,true,false,847,298
38041,882,true,false,1050,168
38043,932,true,false,1111,179
38045,979,true,false,1481,502
38047,774,true,false,888,114
38049,1560,true,false,2050,490
38051,865,true,false,1100,235
38053,2972,true,false,3670,698
38055,2779,true,false,3860,1081
38057,3138,true,false,3759,621
38059,8256,true,false,11336,3080
38061,1362,true,false,2582,1220
38063,489,true,false,1025,536
38065,711,true,false,830,119
38067,1527,true,false,2208,681
38069,1006,true,false,1437,431
38071,1712,true,false,3217,1505
38073,372,true,false,1210,838
38075,792,true,false,993,201
38077,2703,true,false,4767,2064
38079,882,false,true,1217,2099
38081,394,true,false,1088,694
38083,555,true,false,650,95
38085,498,false,true,260,758
38087,319,true,false,362,43
38089,8002,true,false,9755,1753
38091,177,true,false,538,361
38093,4220,true,false,6718,2498
38095,428,true,false,733,305
38097,1024,true,false,2265,1241
38099,1828,true,false,2995,1167
38101,12830,true,false,18636,5806
38103,1377,true,false,1796,419
38105,8334,true,false,10069,1735
39001,6333,true,false,8659,2326
39003,17193,true,false,30487,13294
39005,11753,true,false,17493,5740
39007,7741,true,false,23318,15577
39009,5016,false,true,11354,16370
39011,14678,true,false,18658,3980
39013,12323,true,false,21108,8785
39015,10220,true,false,14573,4353
39017,48334,true,false,106976,58642
39019,6100,true,false,9254,3154
39021,8037,true,false,12631,4594
39023,11877,true,false,35205,23328
39025,40803,true,false,67518,26715
39027,9772,true,false,13838,4066
39029,19244,true,false,31676,12432
39031,6772,true,false,10785,4013
39033,8986,true,false,13611,4625
39035,214060,false,true,184211,398271
39037,15542,true,false,20012,4470
39039,6320,true,false,11688,5368
39041,16696,true,false,57568,40872
39043,3591,true,false,19648,16057
39045,19433,true,false,44314,24881
39047,5256,true,false,7995,2739
39049,151867,false,true,199331,351198
39051,7640,true,false,13709,6069
39053,7194,true,false,9822,2628
39055,12658,true,false,30227,17569
39057,19597,true,false,48540,28943
39059,7086,true,false,11445,4359
39061,42054,false,true,173665,215719
39063,14574,true,false,24183,9609
39065,5797,true,false,8717,2920
39067,3410,true,false,5098,1688
39069,5545,true,false,9301,3756
39071,10247,true,false,14020,3773
39073,4722,true,false,8497,3775
39075,6932,true,false,8720,1788
39077,9034,true,false,16226,7192
39079,6723,true,false,9949,3226
39081,11442,true,false,21117,9675
39083,10960,true,false,19131,8171
39085,17858,true,false,64255,46397
39087,11715,true,false,18689,6974
39089,23865,true,false,51241,27376
39091,11310,true,false,15957,4647
39093,131,false,true,66818,66949
39095,35135,false,true,75698,110833
39097,6852,true,false,11631,4779
39099,3765,false,true,53616,57381
39101,9033,true,false,16961,7928
39103,22628,true,false,54810,32182
39105,5049,true,false,7309,2260
39107,14122,true,false,17506,3384
39109,23959,true,false,37079,13120
39111,3206,true,false,4868,1662
39113,1893,true,false,123909,122016
39115,2695,true,false,4431,1736
39117,8187,true,false,11948,3761
39119,12933,true,false,24056,11123
39121,3328,true,false,4549,1221
39123,4368,true,false,12653,8285
39125,4407,true,false,6500,2093
39127,6090,true,false,10228,4138
39129,10547,true,false,17076,6529
39131,4363,true,false,7902,3539
39133,7574,true,false,39971,32397
39135,11121,true,false,15446,4325
39137,12039,true,false,14961,2922
39139,20505,true,false,36590,16085
39141,8296,true,false,18652,10356
39143,6387,true,false,16316,9929
39145,11418,true,false,20550,9132
39147,7421,true,false,14825,7404
39149,14347,true,false,18590,4243
39151,30242,true,false,98388,68146
39153,22230,false,true,112026,134256
39155,6010,true,false,49024,43014
39157,14730,true,false,26918,12188
39159,10378,true,false,18096,7718
39161,7772,true,false,10469,2697
39163,2532,true,false,3883,1351
39165,43913,true,false,77643,33730
39167,12488,true,false,20514,8026
39169,17239,true,false,32270,15031
39171,7581,true,false,11939,4358
39173,5180,true,false,32498,27318
39175,4953,true,false,7468,2515
40001,3405,true,false,4787,1382
40003,1717,true,false,1933,216
40005,3289,true,false,4084,795
40007,1817,true,false,1993,176
40009,5348,true,false,6308,960
40011,2173,true,false,2884,711
40013,7674,true,false,10478,2804
40015,4062,true,false,6482,2420
40017,28312,true,false,39986,11674
40019,9750,true,false,13752,4002
40021,4538,true,false,9994,5456
40023,3139,true,false,4206,1067
40025,892,true,false,963,71
40027,23709,true,false,62538,38829
40029,1487,true,false,1898,411
40031,7720,true,false,19183,11463
40033,1630,true,false,2054,424
40035,3031,true,false,4283,1252
40037,15734,true,false,21575,5841
40039,5722,true,false,7826,2104
40041,8515,true,false,11826,3311
40043,1743,true,false,1965,222
40045,1456,true,false,1611,155
40047,11612,true,false,16009,4397
40049,6398,true,false,8253,1855
40051,13434,true,false,17316,3882
40053,1539,true,false,1827,288
40055,1159,true,false,1482,323
40057,490,true,false,715,225
40059,1184,true,false,1318,134
40061,2819,true,false,3701,882
40063,2427,true,false,3388,961
40065,4496,true,false,5969,1473
40067,1545,true,false,1910,365
40069,2307,true,false,3093,786
40071,8434,true,false,12172,3738
40073,4370,true,false,5156,786
40075,1829,true,false,2596,767
40077,2303,true,false,3100,797
40079,10112,true,false,13362,3250
40081,8424,true,false,10854,2430
40083,9385,true,false,13633,4248
40085,2187,true,false,2922,735
40087,10275,true,false,13169,2894
40089,6854,true,false,8656,1802
40091,3382,true,false,5505,2123
40093,2638,true,false,2948,310
40095,3110,true,false,4206,1096
40097,8132,true,false,11555,3423
40099,3088,true,false,4175,1087
40101,7066,true,false,15043,7977
40103,2814,true,false,3715,901
40105,2579,true,false,3321,742
40107,1857,true,false,2800,943
40109,28756,true,false,141569,112813
40111,4559,true,false,8944,4385
40113,6980,true,false,12577,5597
40115,5047,true,false,7631,2584
40117,3385,true,false,4729,1344
40119,7863,true,false,16651,8788
40121,9042,true,false,12753,3711
40123,6794,true,false,10431,3637
40125,11833,true,false,17848,6015
40127,2833,true,false,3581,748
40129,1396,true,false,1547,151
40131,23011,true,false,30913,7902
40133,3542,true,false,5613,2071
40135,7827,true,false,10888,3061
40137,11096,true,false,14182,3086
40139,3763,true,false,4621,858
40141,1287,true,false,1944,657
40143,56411,true,false,144258,87847
40145,16282,true,false,23005,6723
40147,10777,true,false,15825,5048
40149,3266,true,false,3854,588
40151,2425,true,false,2947,522
40153,5474,true,false,6347,873
41001,4421,true,false,6218,1797
41003,15748,false,true,13445,29193
41005,13703,false,true,88392,102095
41007,1114,false,true,8138,9252
41009,3050,true,false,13217,10167
41011,7417,true,false,17865,10448
41013,5874,true,false,8511,2637
41015,2912,true,false,7212,4300
41017,3248,true,false,45692,42444
41019,20486,true,false,34582,14096
41021,432,true,false,671,239
41023,2471,true,false,3210,739
41025,2229,true,false,2912,683
41027,3238,false,true,3272,6510
41029,9423,true,false,53870,44447
41031,2503,true,false,5483,2980
41033,13470,true,false,26923,13453
41035,13225,true,false,20435,7210
41037,2383,true,false,3022,639
41039,35612,false,true,67141,102753
41041,2462,false,true,10039,12501
41043,15493,true,false,33488,17995
41045,4948,true,false,7194,2246
41047,5589,true,false,63377,57788
41049,1704,true,false,2721,1017
41051,224607,false,true,67954,292561
41053,2520,true,false,18940,16420
41055,530,true,false,732,202
41057,770,true,false,6538,5768
41059,9386,true,false,17059,7673
41061,5182,true,false,8431,3249
41063,1732,true,false,2848,1116
41065,1052,true,false,5833,4781
41067,70054,false,true,83197,153251
41069,436,true,false,591,155
41071,3949,true,false,23250,19301
42001,17204,true,false,31423,14219
42003,108137,false,true,259480,367617
42005,16306,true,false,23484,7178
42007,15636,true,false,48167,32531
42009,15907,true,false,19552,3645
42011,18189,true,false,96626,78437
42013,25177,true,false,39135,13958
42015,11772,true,false,18141,6369
42017,2699,false,true,164361,167060
42019,35844,true,false,64428,28584
42021,23391,true,false,42258,18867
42023,1058,true,false,1589,531
42025,9807,true,false,18743,8936
42027,1814,false,true,35274,37088
42029,25568,false,true,116114,141682
42031,8303,true,false,12576,4273
42033,16732,true,false,24932,8200
42035,5278,true,false,10022,4744
42037,9070,true,false,18004,8934
42039,14016,true,false,24987,10971
42041,21991,true,false,69076,47085
42043,3843,false,true,60863,64706
42045,66735,false,true,110667,177402
42047,6172,true,false,10025,3853
42049,1957,true,false,60069,58112
42051,16644,true,false,34590,17946
42053,1057,true,false,1683,626
42055,32303,true,false,49768,17465
42057,4782,true,false,5694,912
42059,6367,true,false,10849,4482
42061,9955,true,false,14494,4539
42063,13360,true,false,24888,11528
42065,11542,true,false,15192,3650
42067,6452,true,false,8273,1821
42069,3599,false,true,48384,51983
42071,46821,true,false,137914,91093
42073,11419,true,false,25428,14009
42075,21572,true,false,40525,18953
42077,7634,false,true,73690,81324
42079,26237,true,false,78688,52451
42081,22607,true,false,35627,13020
42083,7610,true,false,11635,4025
42085,12811,true,false,31544,18733
42087,10217,true,false,14094,3877
42089,532,false,true,33386,33918
42091,93351,false,true,162731,256082
42093,2431,true,false,5288,2857
42095,5464,true,false,71736,66272
42097,15639,true,false,25427,9788
42099,10984,true,false,15616,4632
42101,475277,false,true,108748,584025
42103,6800,true,false,16056,9256
42105,4949,true,false,6251,1302
42107,27231,true,false,44001,16770
42109,7723,true,false,11725,4002
42111,20003,true,false,27379,7376
42113,1541,true,false,2291,750
42115,7768,true,false,12891,5123
42117,9713,true,false,13614,3901
42119,4442,true,false,10622,6180
42121,9712,true,false,16021,6309
42123,7332,true,false,12477,5145
42125,25064,true,false,61386,36322
42127,9236,true,false,16244,7008
42129,56853,true,false,116522,59669
42131,5026,true,false,8837,3811
42133,60004,true,false,128528,68524
44001,5644,false,true,8965,14609
44003,548,true,false,38336,37788
44005,7774,false,true,15077,22851
44007,52017,false,true,90882,142899
44009,6511,false,true,27230,33741
45001,3022,true,false,6763,3741
45003,20570,true,false,46025,25455
45005,1946,false,true,789,2735
45007,35135,true,false,56232,21097
45009,1694,false,true,2204,3898
45011,489,true,false,4889,4400
45013,10784,true,false,42922,32138
45015,13882,true,false,44587,30705
45017,214,true,false,3787,3573
45019,13856,false,true,75443,89299
45021,9075,true,false,15167,6092
45023,686,true,false,7265,6579
45025,2454,true,false,9312,6858
45027,346,false,true,7386,7732
45029,1464,true,false,9091,7627
45031,1101,true,false,14989,13888
45033,197,false,true,5637,5834
45035,10932,true,false,34987,24055
45037,2351,true,false,6842,4491
45039,2918,false,true,4027,6945
45041,2863,true,false,29573,26710
45043,4079,true,false,17389,13310
45045,53349,true,false,127832,74483
45047,6250,true,false,16961,10711
45049,1682,false,true,3488,5170
45051,49878,true,false,89288,39410
45053,769,false,true,5187,5956
45055,7212,true,false,17542,10330
45057,9907,true,false,23719,13812
45059,7927,true,false,16816,8889
45061,2396,false,true,2803,5199
45063,44796,true,false,80026,35230
45065,173,true,false,2652,2479
45067,3125,false,true,5444,8569
45069,1687,false,true,4267,5954
45071,3800,true,false,10017,6217
45073,16180,true,false,24178,7998
45075,14387,false,true,11931,26318
45077,25882,true,false,36236,10354
45079,55531,false,true,52469,108000
45081,2713,true,false,5526,2813
45083,36280,true,false,76277,39997
45085,5302,false,true,18745,24047
45087,2332,true,false,7061,4729
45089,5089,false,true,4864,9953
45091,25161,true,false,66754,41593
46003,634,true,false,974,340
46005,2543,true,false,4455,1912
46007,254,true,false,666,412
46009,1401,true,false,2105,704
46011,1869,true,false,6748,4879
46013,4161,true,false,9613,5452
46015,994,true,false,1565,571
46017,125,false,true,171,296
46019,2661,true,false,3357,696
46021,599,true,false,704,105
46023,1447,true,false,2382,935
46025,741,true,false,1139,398
46027,499,false,true,2109,2608
46029,4590,true,false,7764,3174
46031,53,true,false,588,535
46033,2172,true,false,3293,1121
46035,2802,true,false,5157,2355
46037,653,true,false,1627,974
46039,796,true,false,1366,570
46041,165,false,true,723,888
46043,1124,true,false,1338,214
46045,1053,true,false,1433,380
46047,1690,true,false,2511,821
46049,654,true,false,858,204
46051,1411,true,false,2382,971
46053,1209,true,false,1600,391
46055,859,true,false,936,77
46057,1496,true,false,2051,555
46059,1057,true,false,1391,334
46061,1073,true,false,1497,424
46063,657,true,false,695,38
46065,2724,true,false,5174,2450
46067,1825,true,false,2517,692
46069,418,true,false,543,125
46071,399,true,false,722,323
46073,384,true,false,648,264
46075,381,true,false,450,69
46077,977,true,false,1680,703
46079,1724,true,false,4038,2314
46081,4055,true,false,7411,3356
46083,7423,true,false,15499,8076
46085,608,true,false,977,369
46087,1171,true,false,1794,623
46089,700,true,false,892,192
46091,302,true,false,1056,754
46093,6218,true,false,8441,2223
46095,164,true,false,402,238
46097,425,true,false,706,281
46099,11433,true,false,42043,30610
46101,688,true,false,1731,1043
46103,15730,true,false,29804,14074
46105,1145,true,false,1333,188
46107,856,true,false,1071,215
46109,604,true,false,2144,1540
46111,578,true,false,819,241
46113,2269,false,true,241,2510
46115,935,true,false,1854,919
46117,819,true,false,1148,329
46119,542,true,false,679,137
46121,1018,false,true,487,1505
46123,1607,true,false,2069,462
46125,1976,true,false,2937,961
46127,3063,true,false,5290,2227
46129,1439,true,false,1896,457
46135,2358,true,false,5659,3301
46137,15,true,false,368,353
47001,10199,true,false,19212,9013
47003,8091,true,false,11486,3395
47005,3242,true,false,4716,1474
47007,2725,true,false,3622,897
47009,25343,true,false,37443,12100
47011,22698,true,false,29768,7070
47013,7622,true,false,9870,2248
47015,2880,true,false,4007,1127
47017,5429,true,false,7756,2327
47019,13445,true,false,16898,3453
47021,7419,true,false,11297,3878
47023,3838,true,false,5081,1243
47025,6770,true,false,8602,1832
47027,1434,true,false,2141,707
47029,7810,true,false,9791,1981
47031,9674,true,false,14417,4743
47033,2679,true,false,3982,1303
47035,15211,true,false,20413,5202
47037,64314,false,true,84550,148864
47039,2694,true,false,3588,894
47041,3602,true,false,5171,1569
47043,8511,true,false,13233,4722
47045,7364,true,false,10180,2816
47047,7181,true,false,13055,5874
47049,4938,true,false,6038,1100
47051,7158,true,false,11532,4374
47053,8528,true,false,13786,5258
47055,5053,true,false,7970,2917
47057,5472,true,false,6626,1154
47059,14346,true,false,18562,4216
47061,2637,true,false,3636,999
47063,11782,true,false,15857,4075
47065,23417,true,false,78733,55316
47067,1521,true,false,1843,322
47069,734,true,false,4919,4185
47071,6390,true,false,8012,1622
47073,13141,true,false,16648,3507
47075,698,false,true,3013,3711
47077,6338,true,false,8138,1800
47079,6445,true,false,9508,3063
47081,3871,true,false,5695,1824
47083,1316,true,false,2182,866
47085,2963,true,false,4930,1967
47087,2107,true,false,3236,1129
47089,11282,true,false,14776,3494
47091,4422,true,false,5410,988
47093,42889,true,false,105767,62878
47095,780,true,false,1357,577
47097,1828,true,false,4884,3056
47099,9599,true,false,12420,2821
47101,2695,true,false,3585,890
47103,7844,true,false,10398,2554
47105,12691,true,false,17610,4919
47107,11181,true,false,14691,3510
47109,5993,true,false,7841,1848
47111,5191,true,false,6263,1072
47113,5887,true,false,21335,15448
47115,4864,true,false,7696,2832
47117,5332,true,false,8184,2852
47119,13761,true,false,23799,10038
47121,2486,true,false,3342,856
47123,10188,true,false,13374,3186
47125,10642,true,false,32341,21699
47127,1829,true,false,2325,496
47129,4387,true,false,5441,1054
47131,7100,true,false,9526,2426
47133,4114,true,false,6059,1945
47135,1570,true,false,2167,597
47137,1485,true,false,2021,536
47139,3845,true,false,5097,1252
47141,12151,true,false,19002,6851
47143,6718,true,false,8660,1942
47145,11043,true,false,15880,4837
47147,12773,true,false,19410,6637
47149,27809,true,false,64515,36706
47151,5110,true,false,6044,934
47153,3388,true,false,4441,1053
47155,22332,true,false,28629,6297
47157,92648,false,true,116344,208992
47159,3805,true,false,5494,1689
47161,2642,true,false,3864,1222
47163,34401,true,false,46979,12578
47165,31968,true,false,50129,18161
47167,11125,true,false,16910,5785
47169,1157,true,false,2103,946
47171,4409,true,false,5671,1262
47173,4041,true,false,5053,1012
47175,1281,true,false,1820,539
47177,6005,true,false,9540,3535
47179,21228,true,false,34252,13024
47181,4319,true,false,5036,717
47183,6236,true,false,9008,2772
47185,5826,true,false,7671,1845
47187,37199,true,false,68212,31013
47189,25021,true,false,39406,14385
48001,9832,true,false,13201,3369
48003,3091,true,false,3927,836
48005,14130,true,false,21668,7538
48007,5275,true,false,7740,2465
48009,3392,true,false,3786,394
48011,854,true,false,924,70
48013,3967,true,false,8618,4651
48015,7317,true,false,9637,2320
48017,947,true,false,1344,397
48019,6437,true,false,8163,1726
48021,5759,true,false,16328,10569
48023,1076,true,false,1267,191
48025,1300,true,false,4744,3444
48027,14197,true,false,51998,37801
48029,79217,false,true,240333,319550
48031,2968,true,false,4212,1244
48033,299,true,false,330,31
48035,5061,true,false,6339,1278
48037,16086,true,false,24924,8838
48039,29591,true,false,72791,43200
48041,15617,true,false,38738,23121
48043,204,true,false,2077,1873
48045,534,true,false,625,91
48047,1324,false,true,613,1937
48049,10396,true,false,12017,1621
48051,3825,true,false,5316,1491
48053,10841,true,false,14638,3797
48055,1896,true,false,6691,4795
48057,2520,true,false,4638,2118
48059,4296,true,false,4865,569
48061,29930,false,true,29472,59402
48063,1941,true,false,3201,1260
48065,2371,true,false,2620,249
48067,7335,true,false,9726,2391
48069,888,true,false,1414,526
48071,10391,true,false,13339,2948
48073,9450,true,false,12919,3469
48075,1549,true,false,1802,253
48077,3841,true,false,4377,536
48079,489,true,false,679,190
48081,1125,true,false,1265,140
48083,2789,true,false,3177,388
48085,60390,true,false,201014,140624
48087,838,true,false,983,145
48089,4338,true,false,6325,1987
48091,30898,true,false,45136,14238
48093,3544,true,false,4333,789
48095,737,true,false,885,148
48097,10829,true,false,13181,2352
48099,7161,true,false,12225,5064
48101,414,true,false,506,92
48103,750,true,false,1049,299
48105,608,true,false,980,372
48107,713,true,false,1181,468
48109,174,false,true,280,454
48111,1039,true,false,1261,222
48113,198135,false,true,262945,461080
48115,1801,true,false,2636,835
48117,1726,true,false,2911,1185
48119,1436,true,false,1836,400
48121,59713,true,false,170603,110890
48123,4356,true,false,5519,1163
48125,627,true,false,755,128
48127,1199,false,true,974,2173
48129,1034,true,false,1225,191
48131,1467,false,true,1316,2783
48133,5235,true,false,6011,776
48135,14771,true,false,25020,10249
48137,443,true,false,746,303
48139,28688,true,false,44941,16253
48141,92331,false,true,55512,147843
48143,9050,true,false,11210,2160
48145,1757,true,false,3441,1684
48147,7416,true,false,9548,2132
48149,6599,true,false,8743,2144
48151,862,true,false,1265,403
48153,1039,true,false,1474,435
48155,270,true,false,383,113
48157,17395,false,true,117291,134686
48159,2920,true,false,3585,665
48161,4555,true,false,6026,1471
48163,588,false,true,1856,2444
48165,3310,true,false,3907,597
48167,30099,true,false,73757,43658
48169,995,true,false,1225,230
48171,8158,true,false,10446,2288
48173,519,true,false,553,34
48175,1647,true,false,2620,973
48177,3016,true,false,4587,1571
48179,5799,true,false,6500,701
48181,25024,true,false,35325,10301
48183,17087,true,false,28764,11677
48185,4871,true,false,7065,2194
48187,18241,true,false,36632,18391
48189,4265,true,false,6366,2101
48191,729,true,false,893,164
48193,2581,true,false,3060,479
48195,1559,true,false,1730,171
48197,958,true,false,1207,249
48199,16826,true,false,19606,2780
48201,161959,false,true,545955,707914
48203,11598,true,false,18749,7151
48205,1557,true,false,1730,173
48207,1089,true,false,1403,314
48209,602,true,false,33826,33224
48211,1281,true,false,1462,181
48213,17981,true,false,23650,5669
48215,70167,false,true,48642,118809
48217,7561,true,false,10108,2547
48219,4549,true,false,5809,1260
48221,17374,true,false,21382,4008
48223,8197,true,false,10707,2510
48225,4227,true,false,6205,1978
48227,4867,true,false,6637,1770
48229,179,true,false,503,324
48231,17514,true,false,23910,6396
48233,6188,true,false,7042,854
48235,570,true,false,660,90
48237,2659,true,false,2973,314
48239,3362,true,false,4266,904
48241,8019,true,false,10609,2590
48243,273,true,false,695,422
48245,419,true,false,42862,42443
48247,1205,false,true,430,1635
48249,1274,false,true,5420,6694
48251,33394,true,false,44382,10988
48253,3883,true,false,4819,936
48255,1820,true,false,2965,1145
48257,19309,true,false,29587,10278
48259,12057,true,false,15700,3643
48261,15,false,true,84,99
48263,301,true,false,360,59
48265,13046,true,false,17727,4681
48267,1491,true,false,1697,206
48269,144,true,false,149,5
48271,478,true,false,936,458
48273,349,false,true,4367,4716
